order_id,product_id,product_name,category,customer_name,city,phone_number,country_code,payment_mode,amount,quantity,order_date,email
ORD0226,,Resistance Bands,Sports,Mei Ling,Woodlands,95840706,SG,Wallet,8765.09,3,06-02-2024,contact@yahoo.com
ORD0448,PRD010,Resistance Bands,Sports,Xiu Ying,Singapore City,82354494,SG,Net Banking,297.91,5,04-07-2024,hello@company.com
ORD0175,PRD001,Cotton Kurti,Apparel,David Anderson,Houston,6099792406,US,UPI,-430.9,3,04-06-2024,user@gmail.com
ORD0272,PRD003,Yoga Mat,Sports,Aarav Shah,Bangalore,,IN,PayLah,4217.14,1,17-04-2024,test@domain.co
ORD0356,PRD008,Protein Powder,Health,Sneha Gupta,Pune,9787245862,IN,PayNow,478.83,3,06-01-2024,hello@company.com
ORD0034,PRD003,Yoga Mat,Sports,Mohammed Al Mansoori,Abu Dhabi,9bcb2cxx,AE,Debit Card,5630.9,5,11-12-2024,contact@yahoo.com
ORD0011,PRD002,Wireless Earbuds,Electronics,Layla Al Nuaimi,Fujairah,595396493,AE,Cash,7749.27,4,23-07-2024,hello@company.com
ORD0320,PRD007,Laptop Bag,Accessories,Vikram Singh,Chennai,92az1212,IN,PayNow,3584.6,3,16-12-2024,user@gmail.com
ORD0428,PRD006,Steel Bottle,Kitchen,David Anderson,San Francisco,2069895251,US,Net Banking,476.04,3,27-03-2025,contact@yahoo.com
ORD0241,PRD001,Cotton Kurti,Apparel,Bao Yu,Ang Mo Kio,82092702,SG,UPI,5213.48,5,10-01-2024,user@gmail.com
ORD0394,PRD003,Yoga Mat,Sports,Pooja Reddy,Delhi,6502111848,IN,PayLah,9543.89,2,18-11-2024,test@domain.co
ORD0483,,Face Serum,Beauty,Wei Liang,Woodlands,92099934,SG,UPI,2337.62,2,22-03-2025,contact@yahoo.com
ORD0477,PRD002,Wireless Earbuds,Electronics,Vikram Singh,Ahmedabad,9018744254,IN,PayLah,6094.24,4,09-08-2024,test@domain.co
ORD0187,PRD003,Yoga Mat,Sports,Wei Liang,Bedok,86218671,SG,PayLah,2842.17,4,14-02-2025,hello@company.com
ORD0500,PRD006,Steel Bottle,Kitchen,James Miller,New York,6969243168,US,Net Banking,4106.3,5,13-01-2024,hello@company.com
ORD0028,PRD010,Resistance Bands,Sports,Pooja Reddy,Ahmedabad,6687800188,IN,PayLah,4817.5,1,18-10-2024,info@hotmail.com
ORD0172,PRD007,Laptop Bag,Accessories,Zhi Wei,Jurong,84569268,SG,PayLah,512.58,2,14-10-2024,hello@company.com
ORD0157,PRD005,Running Shoes,Footwear,Jun Hao,Singapore City,83045000,SG,Credit Card,3060.83,5,24-05-2024,hello@company.com
ORD0265,PRD004,Face Serum,Beauty,Mei Ling,Singapore City,85026473,SG,Net Banking,5809.98,2,07-07-2024,user@gmail.com
ORD0173,PRD003,Yoga Mat,Sports,Jing Wen,Bedok,90740771,SG,UPI,4756.38,2,10-07-2024,info@hotmail.com
ORD0040,PRD005,Running Shoes,Footwear,Jessica Taylor,Los Angeles,8548620623,US,PayLah,4109.61,5,13-08-2024,test@domain.co
ORD0199,PRD008,Protein Powder,Health,Pooja Reddy,Kolkata,9655051622,IN,PayNow,7805.83,5,12-12-2024,hello@company.com
ORD0374,PRD005,Running Shoes,Footwear,Zhi Wei,Jurong,949584,SG,Credit Card,7985.29,1,16-03-2024,hello@company.com
ORD0171,PRD004,Face Serum,Beauty,Pooja Reddy,Kolkata,8375791919,IN,UPI,2134.54,5,25-04-2024,test@domain.co
ORD0059,PRD005,Running Shoes,Footwear,Rohit Sharma,Kolkata,9396393249,IN,Cash,5604.87,3,27-11-2024,user@gmail.com
ORD0079,PRD007,Laptop Bag,Accessories,Ananya Iyer,Pune,7200924133,IN,PayLah,3371.25,5,02-08-2024,info@hotmail.com
ORD0138,PRD009,Smart Watch,Electronics,Aisha Al Hamdan,Fujairah,555761028,AE,PayNow,-795.28,2,14-01-2024,hello@company.com
ORD0310,PRD001,Cotton Kurti,Apparel,Wei Liang,Woodlands,96354248,SG,PayLah,9076.84,1,21-02-2025,hello@company.com
ORD0127,PRD003,Yoga Mat,Sports,Divya Joshi,Ahmedabad,,IN,Cash,9285.94,3,22-03-2025,contact@yahoo.com
ORD0162,PRD003,Yoga Mat,Sports,Wei Liang,Bedok,80804050,SG,UPI,319.17,1,29-12-2024,info@hotmail.com
ORD0236,PRD005,Running Shoes,Footwear,Jing Wen,Woodlands,94543664,SG,PayLah,5471.01,1,11-03-2024,contact@yahoo.com
ORD0181,PRD003,Yoga Mat,Sports,Yong Sheng,Woodlands,88241853,SG,Credit Card,7079.55,4,09-11-2024,notanemail
ORD0068,PRD007,Laptop Bag,Accessories,Robert Brown,Phoenix,9bcy2c2y,US,PayNow,7454.84,1,22-05-2024,hello@company.com
ORD0129,PRD002,Wireless Earbuds,Electronics,Ashley Thomas,San Francisco,6690035301,US,Credit Card,4883.88,3,18-10-2024,hello@company.com
ORD0081,PRD008,Protein Powder,Health,Rohit Sharma,Mumbai,7194060439,IN,UPI,1485.83,2,13-06-2024,hello@company.com
ORD0387,PRD006,Steel Bottle,Kitchen,Ashley Thomas,New York,8310521201,US,UPI,837.45,2,18-01-2024,test@domain.co
ORD0299,PRD008,Protein Powder,Health,Xiu Ying,Jurong,85059135,SG,UPI,3137.8,2,16-05-2024,test@domain.co
ORD0401,PRD005,Running Shoes,Footwear,Pooja Reddy,Hyderabad,8244823734,IN,Cash,1168.59,4,13-07-2024,info@hotmail.com
ORD0366,PRD008,Protein Powder,Health,Karan Mehta,Pune,8464191870,IN,UPI,6291.24,2,26-01-2024,contact@yahoo.com
ORD0342,PRD005,Running Shoes,Footwear,Aarav Shah,Bangalore,9c1z2aa2,IN,Credit Card,5180.49,2,13-05-2024,info@hotmail.com
ORD0215,PRD009,Smart Watch,Electronics,Robert Brown,Chicago,892647,US,Debit Card,1035.83,4,25-04-2024,hello@company.com
ORD0090,PRD001,Cotton Kurti,Apparel,Sarah Johnson,Dallas,6902933575,US,Credit Card,2154.18,2,18-01-2024,test@domain.co
ORD0084,PRD002,Wireless Earbuds,Electronics,Daniel Jackson,Chicago,4428269904,US,Debit Card,5167.16,3,01-08-2024,hello@company.com
ORD0460,PRD004,Face Serum,Beauty,Ananya Iyer,Bangalore,6311259022,IN,Cash,7643.52,4,09-05-2024,user@gmail.com
ORD0038,PRD008,Protein Powder,Health,Mei Ling,Tampines,81274886,SG,PayLah,9885.59,5,16-02-2025,contact@yahoo.com
ORD0385,PRD005,Running Shoes,Footwear,Fatima Al Zaabi,Abu Dhabi,559515779,AE,Credit Card,7662.16,5,28-08-2024,info@hotmail.com
ORD0170,PRD003,Yoga Mat,Sports,Jing Wen,Bedok,87455984,SG,UPI,6095.83,4,06-02-2025,contact@yahoo.com
ORD0280,PRD010,Resistance Bands,Sports,Emily Wilson,Phoenix,7050196696,US,PayNow,3805.7,4,11-01-2025,info@hotmail.com
ORD0312,PRD010,Resistance Bands,Sports,Priya Patel,Ahmedabad,448388,IN,UPI,5171.17,3,11-02-2025,contact@yahoo.com
ORD0267,PRD008,Protein Powder,Health,Rohit Sharma,Hyderabad,8435322839,IN,PayNow,2255.51,1,18-12-2024,test@domain.co
ORD0035,PRD006,Steel Bottle,Kitchen,Jun Hao,Singapore City,94647910,SG,Cash,7819.18,1,18-12-2024,info@hotmail.com
ORD0494,PRD001,Cotton Kurti,Apparel,Mike Davis,Chicago,2908325267,US,PayLah,4652.28,1,01-06-2024,hello@company.com
ORD0164,PRD007,Laptop Bag,Accessories,Kai Xin,Ang Mo Kio,94679813,SG,UPI,6445.03,4,27-08-2024,test@domain.co
ORD0001,PRD004,Face Serum,Beauty,Jing Wen,Jurong,87902970,SG,PayLah,7208.72,2,05-06-2024,info@hotmail.com
ORD0476,PRD010,Resistance Bands,Sports,Ashley Thomas,Chicago,4526770432,US,Cash,1281.22,5,06-05-2024,contact@yahoo.com
ORD0041,PRD007,Laptop Bag,Accessories,Karan Mehta,Chennai,9832687014,IN,Debit Card,5832.86,3,28-04-2024,info@hotmail.com
ORD0140,PRD002,Wireless Earbuds,Electronics,Aisha Al Hamdan,Sharjah,504113681,AE,Credit Card,1754.81,1,01-04-2024,user@gmail.com
ORD0124,PRD001,Cotton Kurti,Apparel,Vikram Singh,Ahmedabad,9163297613,IN,PayLah,2603.89,4,08-12-2024,contact@yahoo.com
ORD0334,PRD008,Protein Powder,Health,Jessica Taylor,New York,5648987966,US,PayLah,6678.38,5,19-03-2024,hello@company.com
ORD0464,PRD008,Protein Powder,Health,Priya Patel,Mumbai,8101976033,IN,Wallet,2790.61,3,25-11-2024,hello@company.com
ORD0399,PRD002,Wireless Earbuds,Electronics,Aarav Shah,Delhi,6322127197,IN,Wallet,5182.85,5,28-09-2024,hello@company.com
ORD0060,PRD005,Running Shoes,Footwear,Divya Joshi,Delhi,9522497958,IN,Credit Card,3100.31,1,13-05-2024,contact@yahoo.com
ORD0488,PRD002,Wireless Earbuds,Electronics,Zhi Wei,Jurong,87245372,SG,PayLah,1389.23,4,30-09-2024,test@domain.co
ORD0178,PRD010,Resistance Bands,Sports,Bao Yu,Jurong,99590025,SG,Credit Card,1811.57,2,24-03-2025,test@domain.co
ORD0103,PRD001,Cotton Kurti,Apparel,Bao Yu,Woodlands,82919486,SG,PayNow,2856.96,4,25-07-2024,user@gmail.com
ORD0169,PRD005,Running Shoes,Footwear,Mohammed Al Mansoori,Fujairah,578427759,AE,PayNow,1615.13,2,07-07-2024,user@gmail.com
ORD0231,PRD005,Running Shoes,Footwear,Layla Al Nuaimi,Ras Al Khaimah,598624525,AE,Credit Card,1666.66,4,13-03-2025,contact@yahoo.com
ORD0080,PRD007,Laptop Bag,Accessories,Xiu Ying,Ang Mo Kio,88749765,SG,Cash,5496.94,1,02-07-2024,info@hotmail.com
ORD0331,PRD002,Wireless Earbuds,Electronics,Mike Davis,San Francisco,552321,US,Net Banking,5852.59,2,04-02-2024,user@gmail.com
ORD0133,PRD010,Resistance Bands,Sports,Jun Hao,Tampines,93261553,SG,PayLah,9074.01,1,09-03-2025,info@hotmail.com
ORD0445,PRD010,Resistance Bands,Sports,Jun Hao,Ang Mo Kio,96437300,SG,Wallet,2907.55,2,28-03-2025,hello@company.com
ORD0315,PRD007,Laptop Bag,Accessories,Sneha Gupta,Chennai,6693105644,IN,PayLah,3824.36,1,18-01-2024,test@domain.co
ORD0112,PRD005,Running Shoes,Footwear,Wei Liang,Tampines,87488073,SG,Net Banking,8891.28,3,30-01-2025,hello@company.com
ORD0472,PRD009,Smart Watch,Electronics,Ashley Thomas,San Francisco,2632710279,US,UPI,9249.49,5,15-02-2025,user@gmail.com
ORD0116,PRD006,Steel Bottle,Kitchen,Bao Yu,Ang Mo Kio,84717554,SG,PayNow,3516.41,4,12-01-2024,info@hotmail.com
ORD0247,PRD009,Smart Watch,Electronics,Jun Hao,Ang Mo Kio,84011829,SG,UPI,7574.54,3,09-05-2024,hello@company.com
ORD0216,PRD005,Running Shoes,Footwear,Mei Ling,Tampines,95433111,SG,PayNow,5879.99,4,30-07-2024,test@domain.co
ORD0345,PRD005,Running Shoes,Footwear,Divya Joshi,Kolkata,9756626642,IN,,-759.36,3,03-10-2024,contact@yahoo.com
ORD0197,PRD007,Laptop Bag,Accessories,Li Na,Ang Mo Kio,97968860,SG,PayLah,3964.65,3,03-04-2024,test@domain.co
ORD0117,PRD010,Resistance Bands,Sports,Karan Mehta,Kolkata,9455741813,IN,PayLah,2873.55,4,08-07-2024,test@domain.co
ORD0132,PRD009,Smart Watch,Electronics,Robert Brown,Chicago,,US,Cash,5763.77,5,10-10-2024,contact@yahoo.com
ORD0317,PRD005,Running Shoes,Footwear,Daniel Jackson,Phoenix,6304944585,US,Debit Card,6349.81,3,17-05-2024,user@gmail.com
ORD0327,PRD007,Laptop Bag,Accessories,Vikram Singh,Mumbai,921byy2z,IN,Credit Card,7946.56,3,04-03-2025,test@domain.co
ORD0049,PRD003,Yoga Mat,Sports,Zhi Wei,Tampines,97541067,SG,,1398.76,3,04-03-2025,hello@company.com
ORD0202,PRD003,Yoga Mat,Sports,Sneha Gupta,Hyderabad,9096157556,IN,Credit Card,7889,1,06-06-2024,hello@company.com
ORD0064,PRD010,Resistance Bands,Sports,Ahmed Al Rashid,Dubai,545299788,AE,Credit Card,8655.33,2,25-01-2025,user@gmail.com
ORD0108,PRD005,Running Shoes,Footwear,Divya Joshi,Hyderabad,6204595341,IN,,7333.2,4,12-01-2025,contact@yahoo.com
ORD0150,PRD009,Smart Watch,Electronics,Jessica Taylor,Los Angeles,9602088740,US,Cash,2855.83,3,31-03-2024,test@domain.co
ORD0375,PRD006,Steel Bottle,Kitchen,Vikram Singh,Hyderabad,7964953605,IN,Credit Card,1538.43,2,14-03-2024,user@gmail.com
ORD0077,PRD001,Cotton Kurti,Apparel,Divya Joshi,Pune,7189993814,IN,Net Banking,4914.15,1,16-04-2024,info@hotmail.com
ORD0234,PRD010,Resistance Bands,Sports,Noor Al Qassimi,Abu Dhabi,9z2cb2yx,AE,UPI,6604.27,5,14-04-2024,hello@company.com
ORD0153,PRD006,Steel Bottle,Kitchen,Mei Ling,Jurong,87784567,SG,UPI,6124.42,3,01-02-2025,info@hotmail.com
ORD0246,PRD006,Steel Bottle,Kitchen,Priya Patel,Bangalore,7298331155,IN,Wallet,9621.33,4,15-04-2024,user@gmail.com
ORD0184,PRD002,Wireless Earbuds,Electronics,Emily Wilson,Phoenix,4715169927,US,Wallet,4709.4,5,20-11-2024,info@hotmail.com
ORD0417,PRD010,Resistance Bands,Sports,Ananya Iyer,Pune,7398305095,IN,,9124.01,5,25-01-2025,user@gmail.com
ORD0304,PRD002,Wireless Earbuds,Electronics,Jun Hao,Woodlands,97473355,SG,Debit Card,6126.79,4,04-08-2024,info@hotmail.com
ORD0263,PRD004,Face Serum,Beauty,Yong Sheng,Tampines,83970084,SG,PayLah,9407.76,4,25-02-2025,info@hotmail.com
ORD0432,PRD001,Cotton Kurti,Apparel,Mei Ling,Ang Mo Kio,90006825,SG,Wallet,7694.5,5,21-02-2025,user@gmail.com
ORD0277,PRD007,Laptop Bag,Accessories,Sneha Gupta,Bangalore,405370,IN,UPI,3840.85,5,14-09-2024,test@domain.co
ORD0194,PRD009,Smart Watch,Electronics,Vikram Singh,Mumbai,7702067994,IN,Wallet,1454.71,2,15-01-2025,contact@yahoo.com
ORD0021,PRD001,Cotton Kurti,Apparel,Wei Liang,Bedok,93165166,SG,Cash,3948.25,3,05-01-2024,contact@yahoo.com
ORD0144,PRD006,Steel Bottle,Kitchen,Khalid Al Shamsi,Sharjah,598633889,AE,UPI,8135.34,4,17-06-2024,info@hotmail.com
ORD0113,PRD004,Face Serum,Beauty,Jun Hao,Ang Mo Kio,96317406,SG,UPI,7376.48,5,30-01-2025,info@hotmail.com
ORD0338,PRD008,Protein Powder,Health,Mike Davis,Los Angeles,,US,UPI,8620.55,2,06-06-2024,contact@yahoo.com
ORD0405,PRD005,Running Shoes,Footwear,James Miller,New York,7041693612,US,Wallet,5251.21,4,10-06-2024,user@gmail.com
ORD0434,PRD007,Laptop Bag,Accessories,Rohit Sharma,Bangalore,6761689341,IN,Wallet,3233.14,3,22-11-2024,test@domain.co
ORD0195,PRD008,Protein Powder,Health,Pooja Reddy,Pune,9282570716,IN,Credit Card,5860.62,3,17-04-2024,user@gmail.com
ORD0423,PRD007,Laptop Bag,Accessories,Zhi Wei,Singapore City,97232405,SG,Wallet,3278.57,1,16-02-2024,hello@company.com
ORD0475,PRD005,Running Shoes,Footwear,Wei Liang,Jurong,87074161,SG,UPI,7454.56,4,25-01-2024,user@gmail.com
ORD0222,PRD009,Smart Watch,Electronics,James Miller,Los Angeles,6469123547,US,Wallet,4399.23,5,20-08-2024,test@domain.co
ORD0245,PRD009,Smart Watch,Electronics,Pooja Reddy,Pune,9715359281,IN,PayNow,7249.38,2,12-11-2024,hello@company.com
ORD0022,PRD009,Smart Watch,Electronics,Jessica Taylor,San Francisco,8101740526,US,PayNow,7643.88,5,28-10-2024,user@gmail.com
ORD0213,PRD003,Yoga Mat,Sports,Khalid Al Shamsi,Sharjah,524481943,AE,UPI,1127.71,1,09-07-2024,test@domain.co
ORD0120,PRD004,Face Serum,Beauty,Ananya Iyer,Chennai,234655,IN,UPI,2219.33,3,30-10-2024,test@domain.co
ORD0260,PRD008,Protein Powder,Health,Bao Yu,Singapore City,93894439,SG,Cash,9372.69,1,10-04-2024,contact@yahoo.com
ORD0482,PRD004,Face Serum,Beauty,Jun Hao,Tampines,92971837,SG,Credit Card,7907.31,4,09-11-2024,test@domain.co
ORD0386,PRD010,Resistance Bands,Sports,Wei Liang,Jurong,84832792,SG,PayLah,4355.84,2,30-09-2024,user@gmail.com
ORD0218,PRD003,Yoga Mat,Sports,Khalid Al Shamsi,Ras Al Khaimah,585797495,AE,Credit Card,6670.25,4,05-07-2024,contact@yahoo.com
ORD0431,PRD005,Running Shoes,Footwear,Amanda White,New York,9xaacxbb,US,PayLah,9065.47,3,16-07-2024,user@gmail.com
